award_year,season,player,nationality,position,squad,league,nineties,tackles_won,interceptions,blocks,clearances,prog_passes,tackle_pct,aerial_win_pct,psxg_net,save_pct
2025,2425,Ola Solbakken,no NOR,"MF,FW",Empoli,Serie A,8.4,4,2,6,8,20,50.0,32.1,,
2025,2425,Carlos Soler,es ESP,"MF,FW",West Ham,Premier League,15.7,11,8,10,21,56,30.4,45.5,,
2025,2425,Julio Soler,ar ARG,"DF,FW",Bournemouth,Premier League,0.1,1,0,1,0,0,100.0,,,
2025,2425,Oumar Solet,fr FRA,DF,Udinese,Serie A,18.6,19,17,8,78,65,70.0,50.0,,
2025,2425,Jhon Solis,co COL,MF,Girona,La Liga,5.9,7,4,1,6,29,42.9,37.5,,
2025,2425,Daniele Sommariva,it ITA,GK,Genoa,Serie A,0.3,0,0,0,1,0,,100.0,-0.1,66.7
2025,2425,Yann Sommer,ch SUI,GK,Inter,Serie A,32.0,0,0,0,13,1,,100.0,0.7,76.4
2025,2425,David Soria,es ESP,GK,Getafe,La Liga,38.0,4,1,0,21,1,80.0,100.0,3.0,75.4
2025,2425,Juan Soriano,es ESP,GK,Leganés,La Liga,6.0,1,0,0,2,0,100.0,,2.8,72.0
2025,2425,Borna Sosa,hr CRO,DF,Torino,Serie A,13.1,19,14,10,33,51,64.0,45.7,,
2025,2425,Ramón Sosa,py PAR,"FW,MF",Nott'ham Forest,Premier League,3.3,3,4,2,5,6,20.0,36.4,,
2025,2425,Hugo Sotelo,es ESP,MF,Celta Vigo,La Liga,13.9,17,5,10,9,83,41.9,16.7,,
2025,2425,Florian Sotoca,fr FRA,"FW,MF",Lens,Ligue 1,19.9,13,14,42,25,105,54.5,62.3,,
2025,2425,Riccardo Sottil,it ITA,"FW,MF",Fiorentina,Serie A,9.3,4,4,8,3,18,75.0,30.8,,
2025,2425,Riccardo Sottil,it ITA,"FW,MF",Milan,Serie A,1.4,1,0,0,0,3,,100.0,,
2025,2425,Tomáš Souček,cz CZE,MF,West Ham,Premier League,28.5,21,20,26,85,74,59.1,57.6,,
2025,2425,Matìas Soulé,ar ARG,"MF,DF",Roma,Serie A,19.8,16,9,15,25,89,43.5,37.0,,
2025,2425,Boubakary Soumaré,fr FRA,MF,Leicester City,Premier League,24.1,20,27,15,34,105,63.6,65.6,,
2025,2425,Issa Soumaré,sn SEN,"FW,MF",Le Havre,Ligue 1,21.1,14,16,21,32,45,26.5,60.0,,
2025,2425,Djibril Sow,ch SUI,MF,Sevilla,La Liga,22.9,14,28,11,26,100,47.1,51.1,,
2025,2425,Saidou Sow,gn GUI,DF,Strasbourg,Ligue 1,11.3,5,15,1,37,16,50.0,51.6,,
2025,2425,Saidou Sow,gn GUI,DF,Nantes,Ligue 1,8.9,11,13,1,46,15,60.0,41.9,,
2025,2425,Djed Spence,eng ENG,DF,Tottenham,Premier League,19.9,34,21,19,74,105,76.7,60.0,,
2025,2425,Leonardo Spinazzola,it ITA,"DF,FW",Napoli,Serie A,16.9,10,9,26,31,88,43.5,50.0,,
2025,2425,Marco Sportiello,it ITA,GK,Milan,Serie A,1.4,0,0,0,1,0,,,0.2,66.7
2025,2425,Anton Stach,de GER,"MF,DF",Hoffenheim,Bundesliga,28.7,46,46,26,101,152,68.1,56.4,,
2025,2425,Jens Stage,dk DEN,MF,Werder Bremen,Bundesliga,24.5,30,18,22,42,104,54.3,56.7,,
2025,2425,Josip Stanišić,hr CRO,DF,Bayern Munich,Bundesliga,9.7,11,6,4,29,76,46.7,64.7,,
2025,2425,Filip Stankovic,rs SRB,GK,Venezia,Serie A,15.2,0,0,0,11,0,,100.0,3.2,77.1
2025,2425,Jay Stansfield,eng ENG,MF,Fulham,Premier League,0.0,0,0,0,0,0,,,,
2025,2425,Carl Starfelt,se SWE,DF,Celta Vigo,La Liga,25.2,20,31,4,129,66,66.7,54.1,,
2025,2425,Niklas Stark,de GER,DF,Werder Bremen,Bundesliga,23.4,21,36,8,129,62,66.7,60.8,,
2025,2425,Lucas Stassin,be BEL,FW,Saint-Étienne,Ligue 1,21.0,11,3,23,8,35,30.0,34.1,,
2025,2425,Jason Steele,eng ENG,GK,Brighton,Premier League,2.0,0,0,0,1,0,,50.0,-0.5,75.0
2025,2425,Orri Steinn Óskarsson,is ISL,FW,Real Sociedad,La Liga,10.5,6,2,9,11,9,25.0,36.0,,
2025,2425,Pascal Stenzel,de GER,DF,Stuttgart,Bundesliga,3.2,2,2,3,6,12,40.0,33.3,,
2025,2425,Jack Stephens,eng ENG,DF,Southampton,Premier League,15.4,20,13,4,53,63,56.7,37.5,,
2025,2425,Leonidas Stergiou,ch SUI,DF,Stuttgart,Bundesliga,9.5,13,14,9,39,39,84.2,42.9,,
2025,2425,Raheem Sterling,eng ENG,"FW,MF",Arsenal,Premier League,5.5,4,1,7,4,18,50.0,25.0,,
2025,2425,Enzo Sternal,fr FRA,"FW,MF",Marseille,Ligue 1,0.3,0,0,0,0,0,,0.0,,
2025,2425,Finley Stevens,wls WAL,DF,St. Pauli,Bundesliga,0.0,0,0,0,0,0,,,,
2025,2425,Ross Stewart,sct SCO,FW,Southampton,Premier League,4.3,4,1,3,7,2,37.5,36.1,,
2025,2425,Angelo Stiller,de GER,MF,Stuttgart,Bundesliga,30.5,27,26,15,50,289,46.7,39.1,,
2025,2425,Kevin Stöger,at AUT,MF,Gladbach,Bundesliga,17.2,21,16,23,26,121,41.0,25.0,,
2025,2425,Stoichkov,es ESP,"MF,FW",Alavés,La Liga,7.8,9,1,13,7,26,54.5,25.0,,
2025,2425,Petar Stojanović,si SVN,MF,Empoli,Serie A,0.0,0,0,0,0,0,,,,
2025,2425,Jakub Stolarczyk,pl POL,GK,Leicester City,Premier League,10.0,1,0,1,6,1,50.0,100.0,-0.6,63.6
2025,2425,John Stones,eng ENG,"DF,MF",Manchester City,Premier League,6.1,2,4,2,19,21,100.0,57.1,,
2025,2425,Jørgen Strand Larsen,no NOR,FW,Wolves,Premier League,28.7,6,6,19,29,29,14.8,40.1,,
2025,2425,Gabriel Strefezza,br BRA,"FW,MF",Como,Serie A,29.1,39,13,41,26,106,38.2,29.4,,
2025,2425,Cristhian Stuani,uy URU,FW,Girona,La Liga,12.0,7,7,3,11,10,62.5,56.4,,
2025,2425,Álex Suárez,es ESP,DF,Las Palmas,La Liga,27.3,23,13,13,107,53,74.1,34.2,,
2025,2425,Denis Suárez,es ESP,MF,Villarreal,La Liga,6.8,8,3,8,3,35,40.0,14.3,,
2025,2425,Gabriel Suazo,cl CHI,DF,Toulouse,Ligue 1,24.0,39,36,27,40,109,41.7,40.6,,
2025,2425,Luka Sučić,hr CRO,MF,Real Sociedad,La Liga,19.9,18,15,15,16,79,38.5,51.0,,
2025,2425,Yukinari Sugawara,jp JPN,"DF,MF",Southampton,Premier League,17.3,18,11,22,53,72,61.3,35.7,,
2025,2425,Niklas Süle,de GER,DF,Dortmund,Bundesliga,11.7,12,4,2,46,47,71.4,66.7,,
2025,2425,Ibrahim Sulemana,gh GHA,MF,Atalanta,Serie A,3.1,4,0,0,1,12,25.0,69.2,,
2025,2425,Kamaldeen Sulemana,gh GHA,"FW,MF",Southampton,Premier League,15.6,17,6,9,9,27,66.7,32.5,,
2025,2425,Crysencio Summerville,nl NED,"FW,MF",West Ham,Premier League,8.7,7,0,13,7,18,33.3,30.8,,
2025,2425,Tomáš Suslov,sk SVK,"MF,FW",Hellas Verona,Serie A,23.1,38,18,20,17,82,31.9,16.7,,
2025,2425,Suso,es ESP,"FW,MF",Sevilla,La Liga,6.7,7,4,11,2,43,36.4,28.6,,
2025,2425,Zion Suzuki,jp JPN,GK,Parma,Serie A,36.8,0,0,1,35,0,50.0,92.9,0.4,68.0
2025,2425,Mattias Svanberg,se SWE,MF,Wolfsburg,Bundesliga,13.5,10,15,12,26,36,47.4,37.5,,
2025,2425,Daniel Svensson,se SWE,"DF,FW",Dortmund,Bundesliga,8.7,11,5,12,30,41,63.6,28.6,,
2025,2425,Marin Šverko,hr CRO,DF,Venezia,Serie A,12.4,9,16,10,45,38,83.3,50.0,,
2025,2425,Mile Svilar,rs SRB,GK,Roma,Serie A,38.0,0,0,0,12,2,,85.7,8.5,79.5
2025,2425,Michael Svoboda,at AUT,DF,Venezia,Serie A,14.6,14,22,8,66,43,42.1,55.6,,
2025,2425,Williot Swedberg,se SWE,"FW,MF",Celta Vigo,La Liga,15.0,16,3,18,10,28,65.0,34.8,,
2025,2425,Abakar Sylla,ci CIV,DF,Strasbourg,Ligue 1,10.6,15,11,7,63,21,88.2,57.1,,
2025,2425,Issiaga Sylla,gn GUI,DF,Montpellier,Ligue 1,12.8,10,10,16,34,53,51.7,55.0,,
2025,2425,Mamadou Sylla,sn SEN,"FW,MF",Valladolid,La Liga,17.6,4,3,12,14,22,22.2,41.4,,
2025,2425,Wojciech Szczęsny,pl POL,GK,Barcelona,La Liga,15.0,1,0,0,20,0,,,0.0,66.7
2025,2425,Sammie Szmodics,ie IRL,"FW,MF",Ipswich Town,Premier League,11.0,10,6,13,14,19,26.9,35.3,,
2025,2425,Dominik Szoboszlai,hu HUN,MF,Liverpool,Premier League,27.7,20,9,27,19,131,37.8,45.2,,
2025,2425,Alexander Sørloth,no NOR,FW,Atlético Madrid,La Liga,17.4,5,1,5,28,31,50.0,66.2,,
2025,2425,Musa Al-Taamari,jo JOR,"FW,MF",Montpellier,Ligue 1,12.4,10,3,14,3,30,53.3,44.4,,
2025,2425,Musa Al-Taamari,jo JOR,"FW,MF",Rennes,Ligue 1,6.3,1,2,5,2,8,0.0,18.2,,
2025,2425,Haris Tabakovic,ba BIH,FW,Hoffenheim,Bundesliga,9.1,1,1,5,16,7,0.0,54.9,,
2025,2425,Nicolás Tagliafico,ar ARG,DF,Lyon,Ligue 1,21.1,37,36,24,55,97,60.4,49.0,,
2025,2425,Jonathan Tah,de GER,DF,Leverkusen,Bundesliga,33.0,12,36,7,157,169,62.5,77.0,,
2025,2425,Adrien Tameze,cm CMR,"MF,DF",Torino,Serie A,7.2,2,10,7,8,23,10.0,57.9,,
2025,2425,Axel Tapé,fr FRA,"DF,MF",Paris S-G,Ligue 1,2.0,1,1,2,5,5,100.0,20.0,,
2025,2425,Renato Tapia,pe PER,"MF,DF",Leganés,La Liga,26.9,35,27,25,86,83,48.0,57.1,,
2025,2425,Edmond Tapsoba,bf BFA,DF,Leverkusen,Bundesliga,27.9,24,24,14,89,164,56.4,62.8,,
2025,2425,Florian Tardieu,fr FRA,MF,Saint-Étienne,Ligue 1,13.9,14,15,7,21,139,35.3,63.6,,
2025,2425,Mehdi Taremi,ir IRN,FW,Inter,Serie A,9.0,1,0,8,11,25,25.0,44.2,,
2025,2425,Matt Targett,eng ENG,DF,Newcastle Utd,Premier League,0.2,0,1,0,1,0,0.0,,,
2025,2425,Oussama Targhalline,ma MAR,MF,Le Havre,Ligue 1,11.0,14,19,10,14,66,41.7,57.1,,
2025,2425,James Tarkowski,eng ENG,DF,Everton,Premier League,32.5,40,41,12,213,75,61.5,75.6,,
2025,2425,César Tárrega,es ESP,DF,Valencia,La Liga,33.6,37,22,14,222,79,61.3,58.4,,
2025,2425,Nuno Tavares,pt POR,DF,Lazio,Serie A,18.7,21,21,29,44,111,41.2,50.0,,
2025,2425,Marcus Tavernier,eng ENG,"FW,MF",Bournemouth,Premier League,21.5,24,5,26,11,128,37.0,44.1,,
2025,2425,Charlie Taylor,eng ENG,DF,Southampton,Premier League,4.0,5,5,3,31,9,71.4,75.0,,
2025,2425,Jack Taylor,ie IRL,MF,Ipswich Town,Premier League,9.6,10,9,5,24,43,44.4,46.7,,
2025,2425,Loum Tchaouna,fr FRA,"FW,MF",Lazio,Serie A,7.3,4,4,5,14,20,33.3,16.1,,
2025,2425,Jackson Tchatchoua,cm CMR,"DF,MF",Hellas Verona,Serie A,35.2,31,14,35,75,72,65.1,46.9,,
2025,2425,Enzo Tchato,cm CMR,DF,Montpellier,Ligue 1,21.1,26,22,28,59,62,59.1,61.3,,
2025,2425,Aurélien Tchouaméni,fr FRA,"DF,MF",Real Madrid,La Liga,29.9,23,46,10,92,154,51.2,73.3,,
2025,2425,Álvaro Tejero,es ESP,"MF,DF",Espanyol,La Liga,13.8,4,13,15,34,46,30.4,45.5,,
2025,2425,Martín Tejón,es ESP,"MF,DF",Valencia,La Liga,0.5,0,0,0,0,4,50.0,0.0,,
2025,2425,Mathys Tel,fr FRA,FW,Tottenham,Premier League,10.1,6,2,12,8,21,38.5,36.4,,
2025,2425,Mathys Tel,fr FRA,"FW,MF",Bayern Munich,Bundesliga,2.8,2,1,2,1,9,,100.0,,
2025,2425,Nathan Tella,ng NGA,"MF,FW",Leverkusen,Bundesliga,15.1,11,4,20,10,22,38.5,30.6,,
2025,2425,Nahuel Tenaglia,ar ARG,DF,Alavés,La Liga,32.5,61,47,35,123,103,60.2,46.9,,
2025,2425,Arnau Tenas,es ESP,GK,Paris S-G,Ligue 1,1.0,0,0,0,0,1,,100.0,0.5,75.0
2025,2425,Casper Tengstedt,dk DEN,FW,Hellas Verona,Serie A,16.9,5,4,18,29,29,44.4,24.7,,
2025,2425,Marc-André ter Stegen,de GER,GK,Barcelona,La Liga,7.5,0,0,0,2,2,0.0,100.0,-2.6,63.6
2025,2425,Filippo Terracciano,it ITA,"DF,MF",Milan,Serie A,6.0,6,6,2,11,14,50.0,66.7,,
2025,2425,Pietro Terracciano,it ITA,GK,Fiorentina,Serie A,3.0,0,0,0,0,0,,,0.1,76.9
2025,2425,Ramón Terrats,es ESP,"MF,FW",Villarreal,La Liga,1.5,3,2,2,3,7,50.0,60.0,,
2025,2425,Ramón Terrats,es ESP,"MF,FW",Getafe,La Liga,13.5,10,8,11,16,36,28.6,51.9,,
2025,2425,Martin Terrier,fr FRA,"MF,FW",Leverkusen,Bundesliga,6.5,2,1,6,1,14,25.0,45.8,,
2025,2425,Tanner Tessmann,us USA,MF,Lyon,Ligue 1,13.7,15,19,7,29,56,48.0,17.4,,
2025,2425,Kenny Tete,nl NED,DF,Fulham,Premier League,19.7,38,32,23,67,63,60.5,52.2,,
2025,2425,Teddy Teuma,mt MLT,MF,Reims,Ligue 1,8.3,10,12,17,8,47,28.0,33.3,,
2025,2425,Jordan Teze,nl NED,DF,Monaco,Ligue 1,6.3,9,6,9,15,31,43.8,46.7,,
2025,2425,Florian Thauvin,fr FRA,"FW,MF",Udinese,Serie A,21.7,14,7,28,10,90,40.0,33.3,,
2025,2425,Arthur Theate,be BEL,DF,Eint Frankfurt,Bundesliga,30.0,25,39,18,170,171,50.0,55.1,,
2025,2425,Norman Theuerkauf,de GER,MF,Heidenheim,Bundesliga,0.2,0,0,0,0,2,,,,
2025,2425,Thiago,br BRA,"FW,MF",Brentford,Premier League,1.9,3,2,0,3,4,0.0,58.3,,
2025,2425,Malick Thiaw,de GER,DF,Milan,Serie A,20.1,17,15,2,76,89,60.0,64.5,,
2025,2425,Denis Thomalla,de GER,MF,Heidenheim,Bundesliga,0.0,0,0,0,0,0,,,,
2025,2425,Luke Thomas,eng ENG,DF,Leicester City,Premier League,12.3,25,21,14,49,37,51.2,54.2,,
2025,2425,Sorba Thomas,wls WAL,"FW,MF",Nantes,Ligue 1,14.7,6,9,16,27,34,55.6,29.2,,
2025,2425,Adrien Thomasson,fr FRA,MF,Lens,Ligue 1,29.1,47,19,33,28,149,54.7,27.4,,
2025,2425,Morten Thorsby,no NOR,"MF,FW",Genoa,Serie A,21.1,30,5,20,28,58,58.6,51.9,,
2025,2425,Khéphren Thuram,fr FRA,MF,Juventus,Serie A,25.8,21,14,17,39,123,56.3,49.1,,
2025,2425,Marcus Thuram,fr FRA,FW,Inter,Serie A,24.4,8,3,12,15,53,21.4,57.0,,
2025,2425,Cheikh Tidiane Niasse,sn SEN,MF,Hellas Verona,Serie A,8.4,15,17,6,17,25,52.6,47.5,,
2025,2425,Youri Tielemans,be BEL,MF,Aston Villa,Premier League,33.6,58,23,37,47,235,54.8,55.0,,
2025,2425,Kieran Tierney,sct SCO,"DF,FW",Arsenal,Premier League,2.9,5,3,2,9,15,66.7,50.0,,
2025,2425,Phillip Tietz,de GER,FW,Augsburg,Bundesliga,18.7,6,5,21,26,29,62.5,47.9,,
2025,2425,Jurriën Timber,nl NED,DF,Arsenal,Premier League,26.9,38,22,25,44,146,66.7,52.4,,
2025,2425,Jean-Clair Todibo,fr FRA,DF,West Ham,Premier League,20.3,28,26,7,83,38,72.2,51.9,,
2025,2425,Harry Toffolo,eng ENG,DF,Nott'ham Forest,Premier League,1.5,3,2,3,12,2,75.0,100.0,,
2025,2425,Umut Tohumcu,de GER,"MF,FW",Hoffenheim,Bundesliga,4.2,5,3,1,6,13,71.4,0.0,,
2025,2425,Corentin Tolisso,fr FRA,MF,Lyon,Ligue 1,25.9,25,22,41,41,166,52.3,48.2,,
2025,2425,John Tolkin,us USA,"DF,MF",Holstein Kiel,Bundesliga,8.2,11,8,8,54,17,85.7,57.1,,
2025,2425,Rafael Tolói,it ITA,DF,Atalanta,Serie A,5.2,5,8,0,11,26,36.4,90.0,,
2025,2425,Raúl de Tomás,es ESP,"DF,FW",Rayo Vallecano,La Liga,0.2,2,0,0,0,0,,,,
2025,2425,Tiago Tomás,pt POR,"FW,MF",Wolfsburg,Bundesliga,20.9,19,9,17,19,50,42.9,23.1,,
2025,2425,Takehiro Tomiyasu,jp JPN,DF,Arsenal,Premier League,0.1,0,0,0,1,1,,,,
2025,2425,Fikayo Tomori,eng ENG,DF,Milan,Serie A,17.7,25,20,5,61,63,68.0,48.3,,
2025,2425,Sandro Tonali,it ITA,MF,Newcastle Utd,Premier League,29.2,32,34,27,33,128,49.0,50.0,,
2025,2425,Luka Topalović,si SVN,MF,Inter,Serie A,0.1,1,0,0,0,0,,,,
2025,2425,Pablo Torre,es ESP,"MF,FW",Barcelona,La Liga,3.4,4,3,4,5,17,50.0,14.3,,
2025,2425,David Torres,es ESP,DF,Valladolid,La Liga,15.4,8,10,10,74,37,63.6,48.8,,
2025,2425,Ferrán Torres,es ESP,"FW,MF",Barcelona,La Liga,12.3,4,4,14,5,35,37.5,35.7,,
2025,2425,Pau Torres,es ESP,DF,Aston Villa,Premier League,22.4,15,10,4,75,97,58.8,38.3,,
2025,2425,Lucas Torró,es ESP,MF,Osasuna,La Liga,32.9,41,45,10,70,109,56.3,70.4,,
2025,2425,Lorenzo Tosto,it ITA,DF,Empoli,Serie A,0.0,0,0,0,0,0,,,,
2025,2425,Abdoulaye Touré,gn GUI,MF,Le Havre,Ligue 1,25.8,34,34,8,42,109,55.9,61.2,,
2025,2425,Bazoumana Touré,ci CIV,"FW,MF",Hoffenheim,Bundesliga,6.8,10,3,8,2,14,25.0,41.4,,
2025,2425,Birama Touré,ml MLI,"MF,DF",Montpellier,Ligue 1,3.3,5,6,0,7,9,66.7,50.0,,
2025,2425,Ousmane Toure,fr FRA,DF,Lille,Ligue 1,0.1,0,1,0,2,2,,100.0,,
2025,2425,Souleymane Touré,fr FRA,DF,Udinese,Serie A,8.1,6,9,3,17,26,80.0,58.3,,
2025,2425,Lucas Tousart,fr FRA,MF,Union Berlin,Bundesliga,6.2,9,7,3,27,18,41.7,57.1,,
2025,2425,Conor Townsend,eng ENG,DF,Ipswich Town,Premier League,3.7,8,4,3,16,8,72.7,60.0,,
2025,2425,Adama Traoré,es ESP,"FW,MF",Fulham,Premier League,19.7,13,1,19,6,68,38.5,49.0,,
2025,2425,Boubacar Traoré,ml MLI,MF,Wolves,Premier League,0.0,0,0,0,0,0,100.0,0.0,,
2025,2425,Hamari Traoré,ml MLI,DF,Real Sociedad,La Liga,7.8,12,9,8,21,26,68.2,50.0,,
2025,2425,Omar Traoré,de GER,DF,Heidenheim,Bundesliga,29.1,26,21,65,66,117,61.0,38.5,,
2025,2425,Kevin Trapp,de GER,GK,Eint Frankfurt,Bundesliga,25.5,0,0,1,13,1,,57.1,1.9,70.9
2025,2425,Mark Travers,ie IRL,GK,Bournemouth,Premier League,5.0,0,0,0,5,0,,100.0,4.5,80.0
2025,2425,Óscar Trejo,ar ARG,MF,Rayo Vallecano,La Liga,5.5,5,4,4,5,37,33.3,41.7,,
2025,2425,Philipp Treu,de GER,"MF,DF",St. Pauli,Bundesliga,32.0,42,19,45,87,105,57.4,36.8,,
2025,2425,Ryan Trevitt,eng ENG,MF,Brentford,Premier League,0.0,1,0,1,0,0,,,,
2025,2425,Christopher Trimmel,at AUT,"DF,MF",Union Berlin,Bundesliga,19.3,25,18,26,92,73,66.7,63.9,,
2025,2425,Kieran Trippier,eng ENG,DF,Newcastle Utd,Premier League,14.5,21,12,16,49,117,61.1,59.5,,
2025,2425,Leandro Trossard,be BEL,FW,Arsenal,Premier League,28.3,20,9,41,18,101,35.3,20.0,,
2025,2425,Adrien Truffert,fr FRA,"DF,MF",Rennes,Ligue 1,30.6,36,27,39,56,104,66.7,50.0,,
2025,2425,Kostas Tsimikas,gr GRE,DF,Liverpool,Premier League,9.3,20,11,9,20,76,60.9,38.5,,
2025,2425,Viktor Tsyhankov,ua UKR,"FW,MF",Girona,La Liga,21.3,12,15,23,16,65,47.4,33.3,,
2025,2425,Axel Tuanzebe,cd COD,DF,Ipswich Town,Premier League,19.0,19,23,14,56,61,65.4,55.0,,
2025,2425,Stefano Turati,it ITA,GK,Monza,Serie A,29.7,0,0,1,21,0,0.0,75.0,-2.6,65.5
2025,2425,Beñat Turrientes,es ESP,MF,Real Sociedad,La Liga,10.5,6,5,2,14,42,26.7,35.7,,
2025,2425,Tuta,br BRA,"DF,MF",Eint Frankfurt,Bundesliga,25.3,27,40,16,135,78,70.0,50.6,,
2025,2425,Christantus Uche,ng NGA,"FW,MF",Getafe,La Liga,27.6,21,10,23,19,49,45.0,42.3,,
2025,2425,Destiny Udogie,it ITA,DF,Tottenham,Premier League,21.4,47,22,34,36,121,68.8,50.0,,
2025,2425,Manuel Ugarte Ribeiro,uy URU,MF,Manchester Utd,Premier League,19.8,49,27,12,17,61,44.1,50.0,,
2025,2425,Lesley Ugochukwu,fr FRA,MF,Southampton,Premier League,18.4,24,14,11,23,49,50.0,52.6,,
2025,2425,Lukas Ullrich,de GER,DF,Gladbach,Bundesliga,21.1,16,23,39,74,39,35.7,42.4,,
2025,2425,Sven Ulreich,de GER,GK,Bayern Munich,Bundesliga,1.0,0,0,0,0,0,,,0.0,
2025,2425,Enes Ünal,tr TUR,"FW,MF",Bournemouth,Premier League,3.8,0,0,6,6,12,0.0,52.2,,
2025,2425,Deniz Undav,de GER,"FW,MF",Stuttgart,Bundesliga,19.2,10,3,21,10,70,5.9,40.4,,
2025,2425,Naci Ünüvar,nl NED,"MF,DF",Espanyol,La Liga,0.3,2,0,2,0,1,50.0,,,
2025,2425,Dayot Upamecano,fr FRA,DF,Bayern Munich,Bundesliga,19.5,22,34,7,45,137,55.2,58.4,,
2025,2425,Kacper Urbanski,pl POL,MF,Bologna,Serie A,2.7,2,2,4,5,15,66.7,20.0,,
2025,2425,Kacper Urbanski,pl POL,MF,Monza,Serie A,5.6,3,2,6,9,41,57.1,31.6,,
2025,2425,Jonas Urbig,de GER,GK,Bayern Munich,Bundesliga,8.0,0,0,1,9,3,,100.0,-1.7,57.1
2025,2425,Can Uzun,tr TUR,"MF,FW",Eint Frankfurt,Bundesliga,7.5,4,1,11,3,42,50.0,62.5,,
2025,2425,Josha Vagnoman,de GER,"DF,MF",Stuttgart,Bundesliga,20.4,14,14,27,57,47,50.0,52.4,,
2025,2425,Lautaro Valenti,ar ARG,DF,Parma,Serie A,17.3,12,13,6,94,28,77.8,53.3,,
2025,2425,Óscar Valentín,es ESP,MF,Rayo Vallecano,La Liga,20.4,41,21,19,51,86,43.4,45.8,,
2025,2425,Nicolás Valentini,ar ARG,DF,Hellas Verona,Serie A,12.5,23,15,11,97,42,64.5,79.4,,
2025,2425,Germán Valera,es ESP,MF,Valencia,La Liga,1.6,1,4,1,2,2,0.0,33.3,,
2025,2425,Emanuele Valeri,it ITA,DF,Parma,Serie A,31.9,31,29,26,103,93,49.2,50.0,,
2025,2425,Martin Valjent,sk SVK,DF,Mallorca,La Liga,30.7,21,18,13,195,91,60.0,54.4,,
2025,2425,Álex Valle,es ESP,DF,Como,Serie A,11.4,12,8,20,42,44,71.4,28.6,,
2025,2425,Jesús Vallejo,es ESP,DF,Real Madrid,La Liga,1.5,0,2,0,8,5,,50.0,,
2025,2425,Mattia Valoti,it ITA,MF,Monza,Serie A,0.4,3,0,0,2,0,0.0,0.0,,
2025,2425,Federico Valverde,uy URU,"MF,DF",Real Madrid,La Liga,33.7,30,55,23,52,226,67.4,64.3,,
2025,2425,Ignace Van Der Brempt,be BEL,DF,Como,Serie A,14.0,32,17,17,34,42,72.7,54.5,,
2025,2425,Siebe Van Der Heyden,be BEL,"DF,MF",Mallorca,La Liga,1.1,1,2,0,3,5,,66.7,,
2025,2425,Siebe Van Der Heyden,be BEL,"DF,MF",St. Pauli,Bundesliga,9.7,10,17,12,43,28,44.4,64.6,,
2025,2425,Virgil van Dijk,nl NED,DF,Liverpool,Premier League,37.0,20,56,9,190,198,59.1,72.1,,
2025,2425,Vanderson,br BRA,DF,Monaco,Ligue 1,22.9,48,39,30,65,102,70.3,46.8,,
2025,2425,Maarten Vandevoordt,be BEL,GK,RB Leipzig,Bundesliga,4.8,0,0,0,4,4,100.0,100.0,-1.7,57.1
2025,2425,Jamie Vardy,eng ENG,FW,Leicester City,Premier League,31.4,13,5,15,24,22,30.8,47.6,,
2025,2425,Ruben Vargas,ch SUI,"FW,MF",Sevilla,La Liga,7.5,4,3,13,10,14,37.5,53.8,,
2025,2425,Ruben Vargas,ch SUI,"MF,FW",Augsburg,Bundesliga,3.4,1,2,0,1,13,25.0,37.5,,
2025,2425,Nikola Vasilj,ba BIH,GK,St. Pauli,Bundesliga,33.0,0,0,0,22,0,0.0,100.0,9.4,71.9
2025,2425,Devis Vásquez,co COL,GK,Empoli,Serie A,32.0,0,0,1,21,0,,88.9,-4.8,64.8
2025,2425,Johan Vásquez,mx MEX,DF,Genoa,Serie A,33.8,31,50,19,150,96,59.1,55.4,,
2025,2425,Denis Vavro,sk SVK,DF,Wolfsburg,Bundesliga,27.3,13,37,3,234,96,47.8,70.2,,
2025,2425,José Luis García Vayá,es ESP,MF,Valencia,La Liga,19.4,25,19,12,42,142,57.6,52.3,,
2025,2425,Robinio Vaz,fr FRA,FW,Marseille,Ligue 1,0.8,1,0,0,2,0,0.0,50.0,,
2025,2425,Jesus Vazquez,es ESP,DF,Valencia,La Liga,10.2,18,10,22,30,21,52.6,48.0,,
2025,2425,Lucas Vázquez,es ESP,DF,Real Madrid,La Liga,24.3,34,17,27,35,99,56.3,31.6,,
2025,2425,Matías Vecino,uy URU,MF,Lazio,Serie A,9.7,7,5,9,15,29,22.2,51.7,,
2025,2425,Danilo Veiga,pt POR,DF,Lecce,Serie A,4.2,6,4,5,14,10,46.2,31.3,,
2025,2425,Renato Veiga,pt POR,"DF,MF",Chelsea,Premier League,2.0,6,1,1,2,7,33.3,50.0,,
2025,2425,Renato Veiga,pt POR,DF,Juventus,Serie A,12.1,12,19,1,81,40,64.3,71.1,,
2025,2425,Alejo Véliz,ar ARG,FW,Espanyol,La Liga,12.5,1,4,2,23,8,14.3,46.8,,
2025,2425,Miloš Veljković,rs SRB,DF,Werder Bremen,Bundesliga,11.4,5,2,7,47,64,46.7,57.1,,
2025,2425,Joël Veltman,nl NED,DF,Brighton,Premier League,18.9,29,19,21,66,85,59.6,53.8,,
2025,2425,Micky van de Ven,nl NED,DF,Tottenham,Premier League,11.3,6,10,5,39,51,57.1,48.7,,
2025,2425,Lorenzo Venturino,it ITA,"FW,MF",Genoa,Serie A,1.9,3,0,8,5,7,50.0,50.0,,
